url_length,n_slash,n_questionmark,n_equal,n_at,n_and,n_exclamation,n_asterisk,n_hastag,n_percent,dots_per_length,hyphens_per_length,is_long_url,has_many_dots,has_ssl,is_cloudflare_protected,special_char_density,suspicious_tld_risk,has_redirects,risk_score,url_complexity,url_entropy,digit_to_alpha_ratio,slash_per_length,query_param_count,url_token_count,homograph_risk,padding_char_ratio,has_iframe,right_click_disabled,has_popup_window,has_favicon_mismatch,has_external_form_action,meta_refresh_redirect,obfuscated_js_score,external_link_ratio,html_form_count,brand_tng_mismatch,brand_maybank_mismatch,brand_cimb_mismatch,phishing
21,1,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,0,-2.0,1.21,0.722858,0.0,0.045454545454545456,0,3,0.0,0.0,1,0,0,1,0,1,0,0.4032,1,0,0,0,0
30,1,0,0,0,0,0,0,0,0,0.06451612903225806,0.0,0,0,0,0,0.0,1,1,3.0,1.3,0.560825,0.0,0.03225806451612903,0,3,0.0,0.0,0,1,1,1,0,1,2,0.534,3,0,0,0,1
21,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0,0,1,0,0.0,0,1,1.0,0.71,0.276195,0.0,0.0,0,1,0.0,0.0,0,1,0,0,1,0,0,0.0318,0,0,0,0,0
88,6,0,2,0,1,0,0,0,0,0.0449438202247191,0.0,1,0,1,0,0.033707865168539325,1,1,3.3370786516853936,4.279999999999999,0.947962,0.0,0.06741573033707865,2,12,0.0,0.0,1,0,1,0,1,0,0,0.6131,1,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.5216,1,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.258,2,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,1,0,0,0,0,1,0.1973,2,0,0,0,0
39,3,0,0,0,0,0,0,0,0,0.05,0.0,0,0,1,0,0.0,2,0,-2.0,1.3900000000000001,0.676976,0.0,0.075,0,5,0.0,0.0,1,1,0,1,1,1,0,0.6632,2,0,0,0,1
25,0,0,0,0,0,0,0,0,0,0.11538461538461539,0.0,0,0,1,1,0.0,0,0,-4.0,1.75,0.529361,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.0953,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,1,0.0,0,1,-1.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.1345,2,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,0,-2.0,2.25,0.63431,0.0,0.0,0,4,0.0,0.0,1,0,0,0,0,0,0,0.1567,0,0,0,0,0
51,3,0,0,0,0,0,0,0,0,0.038461538461538464,0.0,0,0,1,0,0.0,1,0,-2.0,1.51,0.55794,0.0,0.057692307692307696,0,5,0.0,0.0,0,0,1,1,1,0,0,0.4651,2,0,0,0,1
172,2,0,7,0,5,0,0,0,0,0.017341040462427744,0.0,1,0,0,0,0.06936416184971098,2,0,2.69364161849711,8.12,0.833541,0.0,0.011560693641618497,7,12,0.0,0.0,1,0,0,1,1,0,2,0.303,0,0,1,0,1
21,0,0,0,0,0,0,0,0,0,0.045454545454545456,0.0,0,0,1,0,0.0,0,0,-2.0,0.71,0.276195,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,1,0,0.4994,1,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0.1,0.06666666666666667,0,0,1,0,0.06666666666666667,0,0,-1.3333333333333335,2.39,0.830602,0.0,0.0,0,3,0.0,0.0,1,0,0,0,1,1,1,0.2221,1,0,0,0,0
21,1,0,0,0,0,0,0,0,0,0.13636363636363635,0.0,0,0,0,0,0.0,2,0,0.0,1.71,0.856996,0.0,0.045454545454545456,0,4,0.0,0.0,0,0,0,1,1,1,1,0.4188,0,1,1,0,1
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,0,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.0219,1,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,0,-2.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,1,1,0,0,0,0.2005,1,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,1,0,-2.0,1.73,0.80767,0.0,0.041666666666666664,0,4,0.0,0.0,0,0,1,0,1,0,0,0.6886,2,0,1,1,1
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,1.13,0.619382,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.1276,1,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.043478260869565216,0.0,0,0,1,0,0.0,0,0,-2.0,0.72,0.266765,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,0,0.465,2,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,1,0,0.0,0,1,1.0,1.29,0.362051,0.0,0.0,0,2,0.0,0.0,1,0,0,0,1,0,0,0.3471,2,0,0,0,0
56,5,0,0,0,0,0,0,0,0,0.017543859649122806,0.017543859649122806,0,0,1,0,0.017543859649122806,2,0,-1.8245614035087718,1.36,0.687169,0.0,0.08771929824561403,0,6,0.0,0.0,0,0,0,1,1,1,0,0.6099,2,1,0,1,1
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,1,0.0,0,0,-4.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.1181,2,0,1,0,0
69,2,0,0,0,0,0,0,0,2,0.04285714285714286,0.0,0,0,1,1,0.02857142857142857,0,0,-3.7142857142857144,2.19,0.631495,0.02857142857142857,0.02857142857142857,0,5,1.0,0.0,0,0,0,0,0,1,0,0.3583,1,0,0,0,0
35,3,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,0,0,0.0,1,1,3.0,1.85,0.832391,0.0,0.08333333333333333,0,6,0.0,0.0,1,0,1,0,1,0,0,0.853,1,0,0,0,1
26,0,0,0,0,0,0,0,0,0,0.07407407407407407,0.0,0,0,1,0,0.0,0,0,-2.0,1.26,0.391244,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,1,0.2491,2,0,1,0,0
13,1,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,1,0.0,0,0,-4.0,0.63,0.773228,0.0,0.07142857142857142,0,2,0.0,0.0,1,0,0,0,0,0,0,0.3196,2,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,0,0.0,0,1,1.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5775,0,1,0,0,0
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,0,0.0,0,1,1.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.2711,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,1,0.0,1,0,-4.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,0,0.4122,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,0,-2.0,0.62,0.413817,0.0,0.0,0,1,0.0,0.0,0,0,0,0,1,0,1,0.5632,1,0,0,0,0
130,4,0,6,0,5,0,0,0,0,0.022900763358778626,0.0,1,0,0,0,0.04580152671755725,1,0,2.4580152671755724,6.999999999999999,0.850844,0.0,0.030534351145038167,6,13,0.0,0.0,1,0,1,1,0,0,1,0.9596,2,0,0,1,1
64,3,0,0,0,0,0,0,0,0,0.03076923076923077,0.015384615384615385,0,0,1,1,0.015384615384615385,0,0,-3.8461538461538463,1.9400000000000002,0.58566,0.0,0.046153846153846156,0,5,0.0,0.0,1,1,0,1,0,0,0,0.7064,3,0,0,0,1
41,2,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,0,0,0.0,2,0,0.0,1.4100000000000001,0.558777,0.0,0.047619047619047616,0,4,0.0,0.0,1,1,0,0,1,0,1,0.6589,0,0,0,0,1
35,1,0,0,0,0,0,0,0,0,0.05555555555555555,0.0,0,0,0,0,0.0,1,0,0.0,1.35,0.500712,0.0,0.027777777777777776,0,3,0.0,0.0,0,0,0,0,1,0,2,0.9597,3,1,0,0,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,1,1.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.429,0,0,0,0,0
72,4,0,1,0,0,0,0,0,0,0.0684931506849315,0.0,0,1,1,0,0.0273972602739726,2,0,-0.226027397260274,3.92,0.872916,0.0,0.0547945205479452,1,10,0.0,0.0,1,0,0,1,0,0,0,0.7929,2,1,0,0,1
24,1,0,0,0,0,0,0,0,0,0.12,0.0,0,0,0,0,0.0,1,0,0.0,1.74,0.785235,0.0,0.04,0,4,0.0,0.0,1,1,1,1,0,0,2,0.7299,2,0,0,1,1
29,1,0,0,0,0,0,0,0,0,0.06666666666666667,0.0,0,0,0,1,0.0,1,0,-2.0,1.29,0.574828,0.0,0.03333333333333333,0,3,0.0,0.0,0,1,0,1,1,1,0,0.361,2,0,1,0,1
20,0,0,0,0,0,0,0,0,0,0.047619047619047616,0.0,0,0,1,1,0.0,0,1,-1.0,0.7,0.286397,0.0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,0,0.5355,1,0,0,0,0
21,1,0,1,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,0,0,0.045454545454545456,0,0,0.4545454545454546,1.91,0.988181,0.0,0.045454545454545456,1,4,0.0,0.0,0,1,1,0,0,0,0,0.6945,3,0,0,0,1
35,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,1,1,-1.0,1.85,0.422001,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.5356,2,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,0,0.0,0,0,-2.0,2.27,0.605187,0.0,0.0,0,4,0.0,0.0,0,0,0,0,1,1,2,0.4481,1,0,0,1,0
9,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,1,0,-2.0,0.59,0.503258,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,1,0.2504,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.038461538461538464,0,0,1,0,0.038461538461538464,0,0,-1.6153846153846154,1.55,0.639556,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.5249,1,0,0,0,0
56,3,0,0,0,0,0,0,0,0,0.03508771929824561,0.03508771929824561,0,0,1,1,0.03508771929824561,0,0,-3.6491228070175437,2.16,0.738147,0.0,0.05263157894736842,0,5,0.0,0.0,0,0,1,0,0,0,0,0.4437,2,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.0,0,0,-2.0,1.27,0.380947,0.0,0.0,0,2,0.0,0.0,0,1,0,1,0,1,0,0.091,2,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,1,0,-2.0,1.21,0.453716,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,1,0,0.4998,0,0,0,0,0
47,3,0,0,0,0,0,0,0,0,0.041666666666666664,0.0,0,0,1,0,0.0,0,0,-2.0,1.47,0.592201,0.0,0.0625,0,5,0.0,0.0,0,0,0,0,0,0,0,0.3887,2,0,0,0,0
28,1,0,0,0,0,0,0,0,0,0.034482758620689655,0.0,0,0,1,0,0.0,0,0,-2.0,0.78,0.442661,0.0,0.034482758620689655,0,2,0.0,0.0,0,1,0,0,0,0,0,0.2345,0,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,1,0.0,0,0,-4.0,1.21,0.453716,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,1,0.581,1,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,1,0,0.0,0,1,1.0,0.6799999999999999,0.614369,0.0,0.05263157894736842,0,2,0.0,0.0,0,0,1,1,1,0,1,0.7661,0,0,0,0,1
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,1,0,0.5924,2,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,0,0.0,0,0,-2.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,1,0.1612,2,0,0,0,0
42,2,0,0,0,0,0,0,0,0,0.046511627906976744,0.0,0,0,0,0,0.0,1,1,3.0,1.42,0.548954,0.0,0.046511627906976744,0,4,0.0,0.0,0,0,0,0,1,1,1,0.7635,3,0,1,1,1
14,0,0,0,0,0,0,0,0,0,0.13333333333333333,0.0,0,0,1,0,0.0,0,1,1.0,1.1400000000000001,0.591673,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.3592,1,0,0,0,0
83,5,0,0,0,0,0,0,0,0,0.011904761904761904,0.011904761904761904,1,0,0,0,0.011904761904761904,0,1,5.119047619047619,1.6300000000000001,0.51417,0.0,0.05952380952380952,0,6,0.0,0.0,1,0,1,1,0,0,1,0.635,2,0,0,1,1
16,0,0,0,0,0,0,0,0,0,0.11764705882352941,0.0,0,0,1,1,0.0,0,0,-4.0,1.16,0.543564,0.0,0.0,0,2,0.0,0.0,0,0,1,0,0,0,0,0.2009,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,1,-1.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.3373,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,1,1,1.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.1245,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,0,0.0,0,0,-2.0,1.2,0.468996,0.0,0.0,0,2,0.0,0.0,0,1,1,0,0,0,0,0.0187,1,0,0,0,0
57,2,0,1,1,0,0,0,0,0,0.08620689655172414,0.017241379310344827,0,1,0,0,0.05172413793103448,2,0,2.0172413793103448,6.07,1.014025,0.0,0.034482758620689655,1,8,3.0,0.0,0,1,1,0,1,0,0,0.4493,3,0,0,0,1
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.0,0,0,1,0,0.0,0,0,-2.0,1.18,0.503258,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.4323,0,0,0,0,0
57,4,0,0,0,0,0,0,0,0,0.05172413793103448,0.0,0,0,0,0,0.0,0,0,0.0,2.0700000000000003,0.658369,0.0,0.06896551724137931,0,7,0.0,0.0,0,0,0,0,0,1,2,0.4143,2,0,1,0,1
41,2,0,0,0,0,0,0,0,0,0.07142857142857142,0.0,0,0,1,0,0.023809523809523808,0,1,1.2380952380952381,1.9100000000000001,0.814142,0.0,0.047619047619047616,0,5,0.0,0.0,1,0,0,0,0,0,1,0.0132,1,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.0,0,0,1,0,0.0,0,0,-2.0,1.1,0.721928,0.0,0.0,0,2,0.0,0.0,0,0,1,0,1,0,0,0.0251,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,1,0.0,0,0,-4.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,1,0,1,1,0,0,1,0.4871,0,0,0,0,0
112,4,0,4,0,2,0,0,0,0,0.02654867256637168,0.0,1,0,0,0,0.061946902654867256,0,1,5.619469026548673,5.42,0.917478,0.0,0.035398230088495575,4,11,0.0,0.0,1,0,0,0,0,1,1,0.548,0,1,0,0,1
252,5,0,11,0,11,0,0,0,1,0.02766798418972332,0.007905138339920948,1,1,0,0,0.05533596837944664,1,1,7.053359683794467,14.319999999999999,0.932716,0.003952569169960474,0.019762845849802372,11,23,0.5,0.0,1,0,0,1,1,0,2,0.8954,1,0,0,0,1
24,0,0,0,0,0,0,0,0,0,0.12,0.0,0,0,1,0,0.0,0,0,-2.0,1.74,0.543564,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.1476,1,0,0,0,0
43,1,0,0,0,0,0,0,0,0,0.11363636363636363,0.0,0,1,1,0,0.0,0,0,-0.5,2.93,0.67372,0.0,0.022727272727272728,0,6,0.0,0.0,1,0,0,1,0,0,0,0.4517,2,0,0,0,1
19,0,0,0,0,0,0,0,0,0,0.15,0.0,0,0,1,0,0.0,1,0,-2.0,1.69,0.629249,0.0,0.0,0,3,0.0,0.0,0,0,1,0,1,0,0,0.5328,1,0,0,0,0
163,6,1,1,0,0,0,0,0,3,0.024390243902439025,0.006097560975609756,1,0,1,1,0.03048780487804878,2,0,-1.6951219512195124,5.33,0.682369,0.018292682926829267,0.036585365853658534,1,12,1.5,0.0,1,0,1,0,1,1,0,0.5776,3,1,0,0,1
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,0,0.1886,0,1,0,0,0
15,0,0,0,0,0,0,0,0,0,0.1875,0.0,0,0,1,0,0.0,0,1,1.0,1.65,0.721928,0.0,0.0,0,3,0.0,0.0,0,0,0,1,0,0,1,0.4782,1,1,0,0,0
42,3,0,0,0,0,0,0,0,0,0.046511627906976744,0.0,0,0,1,0,0.0,2,1,1.0,1.42,0.642206,0.0,0.06976744186046512,0,5,0.0,0.0,1,0,1,1,1,0,2,0.7203,2,0,0,0,1
16,0,0,0,0,0,0,0,0,0,0.058823529411764705,0.0,0,0,1,0,0.0,0,0,-2.0,0.66,0.33729,0.0,0.0,0,1,0.0,0.0,0,0,0,0,0,0,2,0.1255,2,0,0,1,0
13,0,0,0,0,0,0,0,0,0,0.07142857142857142,0.07142857142857142,0,0,1,1,0.07142857142857142,0,0,-3.2857142857142856,0.9299999999999999,0.773228,0.0,0.0,0,1,0.0,0.0,0,1,0,0,0,0,0,0.0795,2,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,0,0,-2.0,1.23,0.426229,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,1,0.3061,0,0,0,0,0
25,0,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,1,0,0.0,0,0,-2.0,1.25,0.402179,0.0,0.0,0,2,0.0,0.0,0,1,0,0,0,0,0,0.4437,1,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0.15384615384615385,0.0,0,0,1,0,0.0,0,1,1.0,1.12,0.650022,0.0,0.0,0,2,0.0,0.0,0,0,0,1,0,0,0,0.2846,0,0,0,0,0
31,1,0,0,0,0,0,0,0,0,0.125,0.03125,0,0,1,1,0.03125,0,0,-3.6875,2.61,0.951086,0.0,0.03125,0,5,0.0,0.0,0,0,0,0,0,0,0,0.5133,2,0,0,0,0
18,1,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0,0,1,1,0.0,0,0,-4.0,1.68,0.944489,0.0,0.05263157894736842,0,4,0.0,0.0,0,0,0,0,0,0,0,0.3611,0,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0.05128205128205128,0.0,0,0,0,0,0.0,1,0,0.0,1.38,0.470956,0.0,0.02564102564102564,0,3,0.0,0.0,0,0,1,1,1,0,1,0.488,3,0,0,0,1
23,1,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,1,0.0,0,0,-4.0,1.23,0.678407,0.0,0.041666666666666664,0,3,0.0,0.0,0,0,0,1,0,0,0,0.521,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,0,1,1,0.0,0,0,-4.0,1.13,0.619382,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5589,2,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.13043478260869565,0.043478260869565216,0,0,1,0,0.043478260869565216,0,1,1.4347826086956523,2.02,0.831544,0.0,0.0,0,3,0.0,0.0,0,0,1,0,0,1,0,0.4321,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,1,1.0,1.24,0.413817,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,1,0.4406,2,0,0,0,0
25,1,0,0,0,0,0,0,0,0,0.11538461538461539,0.0,0,0,1,0,0.0,0,0,-2.0,1.75,0.764114,0.0,0.038461538461538464,0,4,0.0,0.0,0,0,0,0,0,0,0,0.1779,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.04,0.08,0,0,1,0,0.08,1,0,-1.2,1.3399999999999999,0.658351,0.0,0.0,0,1,0.0,0.0,0,0,1,0,0,0,0,0.5704,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0.10526315789473684,0.05263157894736842,0,0,1,0,0.05263157894736842,0,0,-1.473684210526316,1.48,0.803072,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.0489,2,0,0,0,0
113,5,0,1,1,0,0,0,0,0,0.07017543859649122,0.008771929824561403,1,1,1,0,0.02631578947368421,1,0,1.763157894736842,8.129999999999999,0.839637,0.0,0.043859649122807015,1,14,3.0,0.0,1,1,0,0,1,1,2,0.927,0,0,0,0,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.047619047619047616,0,0,1,0,0.047619047619047616,0,1,1.4761904761904763,1.5,0.747585,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.0829,1,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0.14285714285714285,0.0,0,1,1,1,0.0,0,0,-2.5,2.84,0.787005,0.0,0.02857142857142857,0,6,0.0,0.0,0,0,0,0,0,0,1,0.5664,2,0,0,0,0
23,0,0,0,0,0,0,0,0,0,0.08333333333333333,0.0,0,0,1,0,0.0,1,1,1.0,1.23,0.426229,0.0,0.0,0,2,0.0,0.0,1,0,0,0,0,0,0,0.4539,1,1,0,0,0
16,0,0,0,0,0,0,0,0,0,0.17647058823529413,0.0,0,0,1,1,0.0,0,1,-1.0,1.66,0.696212,0.0,0.0,0,3,0.0,0.0,0,0,0,0,1,0,0,0.1889,1,0,0,0,0
12,1,0,0,0,0,0,0,0,0,0.07692307692307693,0.0,0,0,0,0,0.0,1,0,0.0,0.62,0.816689,0.0,0.07692307692307693,0,2,0.0,0.0,0,1,1,1,1,0,0,0.5733,0,1,0,0,1
15,0,0,0,0,0,0,0,0,0,0.1875,0.0,0,0,1,0,0.0,0,1,1.0,1.65,0.721928,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.4466,1,0,1,0,0
34,3,0,0,0,0,0,0,0,0,0.02857142857142857,0.0,0,0,1,0,0.0,2,0,-2.0,0.8400000000000001,0.618004,0.0,0.08571428571428572,0,4,0.0,0.0,0,1,0,1,0,0,0,0.3678,2,0,0,0,1
87,7,0,0,0,0,0,0,0,0,0.03409090909090909,0.0,1,0,0,0,0.011363636363636364,0,0,2.1136363636363638,2.37,0.704451,0.0,0.07954545454545454,0,10,0.0,0.0,1,1,0,1,0,1,0,0.6724,1,0,1,0,1
18,0,0,0,0,0,0,0,0,0,0.15789473684210525,0.0,0,0,1,0,0.0,0,1,1.0,1.68,0.650022,0.0,0.0,0,3,0.0,0.0,0,0,0,0,0,0,0,0.3969,1,1,0,0,0
18,1,0,0,0,0,0,0,0,0,0.05263157894736842,0.0,0,0,1,0,0.0,0,0,-2.0,0.6799999999999999,0.614369,0.0,0.05263157894736842,0,2,0.0,0.0,0,0,0,0,0,1,0,0.4113,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0.125,0.0,0,0,1,1,0.0,0,0,-4.0,1.15,0.56651,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,1,0.2067,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0.09090909090909091,0.0,0,0,1,0,0.0,0,1,1.0,0.6,0.468996,0.0,0.0,0,1,0.0,0.0,0,0,1,0,1,0,0,0.2028,2,0,0,0,0
67,4,0,0,0,0,0,0,0,0,0.029411764705882353,0.0,0,0,1,0,0.0,0,0,-2.0,1.67,0.517209,0.0,0.058823529411764705,0,6,0.0,0.0,1,1,0,1,1,0,1,0.3675,0,0,0,1,1
72,5,0,1,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,0.0273972602739726,0,0,0.273972602739726,2.2199999999999998,0.675347,0.0,0.0684931506849315,1,7,0.0,0.0,1,0,0,0,1,0,2,0.9027,3,0,0,0,1
64,3,0,0,0,0,0,0,0,0,0.03076923076923077,0.0,0,0,1,0,0.0,1,0,-2.0,1.6400000000000001,0.471393,0.0,0.046153846153846156,0,5,0.0,0.0,0,0,0,0,1,1,2,0.6522,0,1,0,0,1
20,0,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0.468996,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.2127,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0.08,0.0,0,0,1,0,0.0,0,0,-2.0,1.24,0.413817,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.0501,2,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,0,0.0,1,0,-2.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,0,0,1,0,2,0.5361,0,0,0,0,0
60,4,0,0,0,0,0,0,0,0,0.03278688524590164,0.0,0,0,0,0,0.0,0,1,3.0,1.6,0.560825,0.0,0.06557377049180328,0,6,0.0,0.0,1,1,1,0,1,0,0,0.3322,3,0,0,0,1
17,0,0,0,0,0,0,0,0,0,0.1111111111111111,0.0,0,0,1,1,0.0,0,0,-4.0,1.17,0.522559,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.325,0,0,0,0,0
20,1,0,0,0,0,0,0,0,0,0.09523809523809523,0.0,0,0,1,1,0.0,0,0,-4.0,1.2,0.747585,0.0,0.047619047619047616,0,3,0.0,0.0,0,0,0,0,0,0,0,0.1846,2,0,0,0,0
22,0,0,0,0,0,0,0,0,0,0.08695652173913043,0.0,0,0,1,0,0.0,0,0,-2.0,1.22,0.439497,0.0,0.0,0,2,0.0,0.0,0,0,0,0,0,0,0,0.5517,2,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0.1,0.0,0,0,1,1,0.0,0,0,-4.0,1.19,0.485461,0.0,0.0,0,2,0.0,0.0,0,0,1,1,0,0,1,0.3129,1,0,0,0,0
21,0,0,0,0,0,0,0,0,0,0.18181818181818182,0.0,0,0,1,1,0.0,1,1,-1.0,2.21,0.702467,0.0,0.0,0,4,0.0,0.0,0,0,0,0,0,1,0,0.1221,2,0,0,0,0
